,year,iso2,variable,value
2717,1994,KN,new_sp,2.0
4291,1994,PT,new_sp,2072.0
4630,1994,SG,new_sp,861.0
93189,1994,CA,new_sp_f3544,19.0
2667,1994,KI,new_sp,184.0
1638,1994,ET,new_sp,5752.0
26443,1994,MN,new_sp_m1524,23.0
36310,1994,FJ,new_sp_m3544,2.0
1838,1994,GD,new_sp,3.0
94000,1994,FJ,new_sp_f3544,3.0
75882,1994,CA,new_sp_f014,3.0
47037,1994,CA,new_sp_m5564,34.0
1228,1994,CU,new_sp,914.0
5570,1994,VU,new_sp,62.0
5340,1994,UG,new_sp,14763.0
1114,1994,CM,new_sp,1883.0
53617,1994,FJ,new_sp_m65,3.0
431,1994,BD,new_sp,1710.0
488,1994,BF,new_sp,561.0
230,1994,AR,new_sp,5696.0
574,1994,BI,new_sp,1527.0
20674,1994,MN,new_sp_m014,1.0
5398,1994,UY,new_sp,381.0
259,1994,AS,new_sp,4.0
741,1994,BS,new_sp,41.0
19003,1994,FJ,new_sp_m014,2.0
47848,1994,FJ,new_sp_m5564,11.0
856,1994,BZ,new_sp,36.0
110496,1994,CA,new_sp_f65,59.0
5455,1994,VC,new_sp,0.0
110667,1994,CK,new_sp_f65,0.0
23961,1994,CA,new_sp_m1524,42.0
969,1994,CG,new_sp,1691.0
105538,1994,FJ,new_sp_f5564,7.0
49519,1994,MN,new_sp_m5564,6.0
1199,1994,CR,new_sp,230.0
1056,1994,CK,new_sp,4.0
517,1994,BG,new_sp,3096.0
885,1994,CA,new_sp,483.0
201,1994,AO,new_sp,4337.0
1085,1994,CL,new_sp,1951.0
5256,1994,TV,new_sp,1.0
52806,1994,CA,new_sp_m65,87.0
1170,1994,CO,new_sp,6532.0
24132,1994,CK,new_sp_m1524,0.0
130,1994,AL,new_sp,250.0
41268,1994,CA,new_sp_m4554,43.0
159,1994,AM,new_sp,319.0
5484,1994,VE,new_sp,2738.0
52977,1994,CK,new_sp_m65,1.0
5284,1994,TZ,new_sp,17164.0
769,1994,BT,new_sp,352.0
603,1994,BJ,new_sp,1618.0
5369,1994,US,new_sp,8964.0
5644,1994,YE,new_sp,0.0
998,1994,CH,new_sp,507.0
104727,1994,CA,new_sp_f5564,13.0
5727,1994,ZM,new_sp,9620.0
5313,1994,UA,new_sp,8471.0
684,1994,BO,new_sp,6905.0
5623,1994,WS,new_sp,18.0
41439,1994,CK,new_sp_m4554,0.0
104898,1994,CK,new_sp_f5564,0.0
827,1994,BY,new_sp,1775.0
5227,1994,TT,new_sp,55.0
5426,1994,UZ,new_sp,7487.0
1141,1994,CN,new_sp,104729.0
5,1994,AD,new_sp,24.0
712,1994,BR,new_sp,39167.0
1309,1994,CZ,new_sp,524.0
43750,1994,MN,new_sp_m4554,19.0
111307,1994,FJ,new_sp_f65,1.0
460,1994,BE,new_sp,427.0
798,1994,BW,new_sp,1668.0
42079,1994,FJ,new_sp_m4554,3.0
47208,1994,CK,new_sp_m5564,3.0
346,1994,AZ,new_sp,513.0
112978,1994,MN,new_sp_f65,1.0
107209,1994,MN,new_sp_f5564,2.0
48590,1995,IS,new_sp_m5564,0.0
48762,1995,KG,new_sp_m5564,38.0
41583,1995,CR,new_sp_m4554,19.0
48561,1995,IR,new_sp_m5564,737.0
83722,1995,LK,new_sp_f1524,207.0
33505,1995,SI,new_sp_m2534,39.0
48706,1995,JP,new_sp_m5564,2059.0
83376,1995,KG,new_sp_f1524,70.0
83665,1995,LB,new_sp_f1524,16.0
17683,1995,BA,new_sp_m014,0.0
33392,1995,SC,new_sp_m2534,0.0
83347,1995,KE,new_sp_f1524,1802.0
83320,1995,JP,new_sp_f1524,258.0
48503,1995,IN,new_sp_m5564,123.0
48791,1995,KH,new_sp_m5564,1257.0
48532,1995,IQ,new_sp_m5564,900.0
83405,1995,KH,new_sp_f1524,388.0
48619,1995,IT,new_sp_m5564,124.0
33365,1995,SB,new_sp_m2534,6.0
33476,1995,SG,new_sp_m2534,40.0
83455,1995,KM,new_sp_f1524,13.0
41498,1995,CM,new_sp_m4554,287.0
41469,1995,CL,new_sp_m4554,155.0
48733,1995,KE,new_sp_m5564,485.0
3872,1995,NO,new_sp,62.0
83641,1995,LA,new_sp_f1524,49.0
48677,1995,JO,new_sp_m5564,26.0
41525,1995,CN,new_sp_m4554,13105.0
33447,1995,SE,new_sp_m2534,12.0
83527,1995,KR,new_sp_f1524,908.0
33418,1995,SD,new_sp_m2534,796.0
3843,1995,NL,new_sp,575.0
48648,1995,JM,new_sp_m5564,8.0
83556,1995,KW,new_sp_f1524,8.0
55231,1995,ML,new_sp_m65,102.0
83891,1995,LY,new_sp_f1524,34.0
48416,1995,ID,new_sp_m5564,228.0
47716,1995,EG,new_sp_m5564,463.0
42051,1995,FI,new_sp_m4554,28.0
42080,1995,FJ,new_sp_m4554,4.0
83972,1995,MD,new_sp_f1524,42.0
47547,1995,DK,new_sp_m5564,9.0
33193,1995,PY,new_sp_m2534,71.0
84005,1995,MG,new_sp_f1524,799.0
17739,1995,BD,new_sp_m014,29.0
42107,1995,FM,new_sp_m4554,1.0
84047,1995,MK,new_sp_f1524,32.0
47491,1995,DE,new_sp_m5564,442.0
33165,1995,PW,new_sp_m2534,3.0
47762,1995,ES,new_sp_m5564,112.0
47462,1995,CZ,new_sp_m5564,53.0
42136,1995,FR,new_sp_m4554,414.0
84105,1995,MM,new_sp_f1524,535.0
47433,1995,CY,new_sp_m5564,1.0
47381,1995,CU,new_sp_m5564,75.0
42165,1995,GA,new_sp_m4554,54.0
33137,1995,PT,new_sp_m2534,363.0
47352,1995,CR,new_sp_m5564,23.0
84134,1995,MN,new_sp_f1524,70.0
3785,1995,NG,new_sp,9476.0
47294,1995,CN,new_sp_m5564,13489.0
84163,1995,MO,new_sp_f1524,9.0
33110,1995,PS,new_sp_m2534,0.0
84076,1995,ML,new_sp_f1524,132.0
41612,1995,CU,new_sp_m4554,75.0
47791,1995,ET,new_sp_m5564,142.0
47820,1995,FI,new_sp_m5564,24.0
41664,1995,CY,new_sp_m4554,1.0
48334,1995,HR,new_sp_m5564,178.0
41693,1995,CZ,new_sp_m4554,88.0
48305,1995,HN,new_sp_m5564,236.0
83776,1995,LS,new_sp_f1524,106.0
83805,1995,LT,new_sp_f1524,6.0
33250,1995,RO,new_sp_m2534,2322.0
83863,1995,LV,new_sp_f1524,22.0
48247,1995,GY,new_sp_m5564,6.0
41722,1995,DE,new_sp_m4554,460.0
33221,1995,QA,new_sp_m2534,12.0
83918,1995,MA,new_sp_f1524,1708.0
42022,1995,ET,new_sp_m4554,276.0
48166,1995,GT,new_sp_m5564,142.0
48115,1995,GQ,new_sp_m5564,11.0
48090,1995,GN,new_sp_m5564,98.0
41778,1995,DK,new_sp_m4554,18.0
48063,1995,GM,new_sp_m5564,29.0
48046,1995,GH,new_sp_m5564,190.0
48017,1995,GE,new_sp_m5564,18.0
47934,1995,GA,new_sp_m5564,30.0
47905,1995,FR,new_sp_m5564,297.0
41947,1995,EG,new_sp_m4554,408.0
47876,1995,FM,new_sp_m5564,0.0
47849,1995,FJ,new_sp_m5564,2.0
41993,1995,ES,new_sp_m4554,150.0
3814,1995,NI,new_sp,1568.0
33534,1995,SK,new_sp_m2534,44.0
49108,1995,LK,new_sp_m5564,365.0
83262,1995,JM,new_sp_f1524,7.0
50024,1995,NO,new_sp_m5564,5.0
49995,1995,NL,new_sp_m5564,9.0
49966,1995,NI,new_sp_m5564,96.0
49937,1995,NG,new_sp_m5564,611.0
81823,1995,CK,new_sp_f1524,0.0
81852,1995,CL,new_sp_f1524,100.0
81881,1995,CM,new_sp_f1524,185.0
34244,1995,UY,new_sp_m2534,40.0
81908,1995,CN,new_sp_f1524,10890.0
49881,1995,NC,new_sp_m5564,2.0
81966,1995,CR,new_sp_f1524,17.0
4037,1995,PA,new_sp,1066.0
49829,1995,MZ,new_sp_m5564,664.0
4066,1995,PE,new_sp,32096.0
34215,1995,US,new_sp_m2534,876.0
17596,1995,AT,new_sp_m014,4.0
82047,1995,CY,new_sp_f1524,1.0
82076,1995,CZ,new_sp_f1524,9.0
34186,1995,UG,new_sp_m2534,2491.0
82105,1995,DE,new_sp_f1524,115.0
34159,1995,UA,new_sp_m2534,1076.0
82161,1995,DK,new_sp_f1524,7.0
34130,1995,TZ,new_sp_m2534,4091.0
4008,1995,OM,new_sp,135.0
49800,1995,MY,new_sp_m5564,374.0
49742,1995,MW,new_sp_m5564,215.0
34102,1995,TV,new_sp_m2534,1.0
82330,1995,EG,new_sp_f1524,288.0
81995,1995,CU,new_sp_f1524,17.0
34073,1995,TT,new_sp_m2534,15.0
50131,1995,NZ,new_sp_m5564,7.0
50189,1995,PA,new_sp_m5564,42.0
40872,1995,BF,new_sp_m4554,62.0
50699,1995,SC,new_sp_m5564,2.0
50672,1995,SB,new_sp_m5564,9.0
40929,1995,BH,new_sp_m4554,3.0
40958,1995,BI,new_sp_m4554,73.0
81652,1995,CA,new_sp_f1524,33.0
81681,1995,CD,new_sp_f1524,1223.0
34416,1995,VU,new_sp_m2534,2.0
50557,1995,RO,new_sp_m5564,1751.0
50528,1995,QA,new_sp_m5564,4.0
40987,1995,BJ,new_sp_m4554,176.0
50500,1995,PY,new_sp_m5564,57.0
50472,1995,PW,new_sp_m5564,1.0
50160,1995,OM,new_sp_m5564,10.0
50444,1995,PT,new_sp_m5564,173.0
81736,1995,CG,new_sp_f1524,296.0
41125,1995,BS,new_sp_m4554,4.0
50417,1995,PS,new_sp_m5564,0.0
81765,1995,CH,new_sp_f1524,13.0
81794,1995,CI,new_sp_f1524,810.0
34367,1995,VI,new_sp_m2534,0.0
50390,1995,PR,new_sp_m5564,9.0
41153,1995,BT,new_sp_m4554,35.0
50362,1995,PL,new_sp_m5564,369.0
50333,1995,PK,new_sp_m5564,124.0
50305,1995,PH,new_sp_m5564,47.0
41240,1995,BZ,new_sp_m4554,0.0
50218,1995,PE,new_sp_m5564,200.0
81707,1995,CF,new_sp_f1524,233.0
83291,1995,JO,new_sp_f1524,15.0
82376,1995,ES,new_sp_f1524,90.0
82434,1995,FI,new_sp_f1524,1.0
49277,1995,LY,new_sp_m5564,22.0
82729,1995,GQ,new_sp_f1524,18.0
49249,1995,LV,new_sp_m5564,40.0
82780,1995,GT,new_sp_f1524,224.0
33761,1995,SZ,new_sp_m2534,117.0
82861,1995,GY,new_sp_f1524,5.0
33739,1995,SY,new_sp_m2534,255.0
82919,1995,HN,new_sp_f1524,208.0
17654,1995,AZ,new_sp_m014,0.0
49191,1995,LT,new_sp_m5564,90.0
82948,1995,HR,new_sp_f1524,50.0
83030,1995,ID,new_sp_f1524,160.0
33629,1995,SO,new_sp_m2534,730.0
49304,1995,MA,new_sp_m5564,573.0
83117,1995,IN,new_sp_f1524,179.0
49162,1995,LS,new_sp_m5564,96.0
83175,1995,IR,new_sp_f1524,1039.0
49051,1995,LB,new_sp_m5564,16.0
49027,1995,LA,new_sp_m5564,90.0
48942,1995,KW,new_sp_m5564,9.0
48913,1995,KR,new_sp_m5564,1307.0
33607,1995,SN,new_sp_m2534,1219.0
83204,1995,IS,new_sp_f1524,0.0
3900,1995,NP,new_sp,8591.0
48841,1995,KM,new_sp_m5564,8.0
41440,1995,CK,new_sp_m4554,0.0
83233,1995,IT,new_sp_f1524,52.0
33562,1995,SL,new_sp_m2534,305.0
83146,1995,IQ,new_sp_f1524,304.0
82405,1995,ET,new_sp_f1524,908.0
3950,1995,NU,new_sp,0.0
33839,1995,TG,new_sp_m2534,151.0
34017,1995,TO,new_sp_m2534,0.0
49713,1995,MV,new_sp_m5564,10.0
49684,1995,MU,new_sp_m5564,13.0
82463,1995,FJ,new_sp_f1524,10.0
41269,1995,CA,new_sp_m4554,34.0
49655,1995,MT,new_sp_m5564,0.0
82490,1995,FM,new_sp_f1524,0.0
49575,1995,MP,new_sp_m5564,3.0
3979,1995,NZ,new_sp,78.0
41298,1995,CD,new_sp_m4554,1184.0
49549,1995,MO,new_sp_m5564,12.0
49520,1995,MN,new_sp_m5564,13.0
33959,1995,TM,new_sp_m2534,188.0
82704,1995,GN,new_sp_f1524,202.0
41324,1995,CF,new_sp_m4554,120.0
49491,1995,MM,new_sp_m5564,677.0
49462,1995,ML,new_sp_m5564,138.0
82548,1995,GA,new_sp_f1524,47.0
41353,1995,CG,new_sp_m4554,73.0
49433,1995,MK,new_sp_m5564,29.0
82631,1995,GE,new_sp_f1524,8.0
41382,1995,CH,new_sp_m4554,23.0
33868,1995,TH,new_sp_m2534,2936.0
49391,1995,MG,new_sp_m5564,423.0
82660,1995,GH,new_sp_f1524,199.0
41411,1995,CI,new_sp_m4554,759.0
49358,1995,MD,new_sp_m5564,65.0
82677,1995,GM,new_sp_f1524,39.0
82519,1995,FR,new_sp_f1524,138.0
84189,1995,MP,new_sp_f1524,0.0
32998,1995,PH,new_sp_m2534,56.0
33083,1995,PR,new_sp_m2534,12.0
43173,1995,KW,new_sp_m4554,17.0
31970,1995,LY,new_sp_m2534,212.0
43258,1995,LA,new_sp_m4554,78.0
86824,1995,AT,new_sp_f2534,52.0
86882,1995,AZ,new_sp_f2534,18.0
86911,1995,BA,new_sp_f2534,67.0
31942,1995,LV,new_sp_m2534,44.0
86967,1995,BD,new_sp_f2534,546.0
86996,1995,BE,new_sp_f2534,24.0
3451,1995,MR,new_sp,2074.0
87024,1995,BF,new_sp_f2534,53.0
31884,1995,LT,new_sp_m2534,132.0
87081,1995,BH,new_sp_f2534,1.0
86737,1995,AO,new_sp_f2534,443.0
87110,1995,BI,new_sp_f2534,124.0
87139,1995,BJ,new_sp_f2534,197.0
31855,1995,LS,new_sp_m2534,214.0
87277,1995,BS,new_sp_f2534,7.0
87305,1995,BT,new_sp_f2534,44.0
31801,1995,LK,new_sp_m2534,361.0
3423,1995,MP,new_sp,14.0
87392,1995,BZ,new_sp_f2534,2.0
45167,1995,SO,new_sp_m4554,127.0
45145,1995,SN,new_sp_m4554,408.0
43282,1995,LB,new_sp_m4554,16.0
45100,1995,SL,new_sp_m4554,99.0
45072,1995,SK,new_sp_m4554,108.0
43339,1995,LK,new_sp_m4554,521.0
17911,1995,BJ,new_sp_m014,14.0
45043,1995,SI,new_sp_m4554,36.0
31997,1995,MA,new_sp_m2534,2872.0
86666,1995,AL,new_sp_f2534,0.0
17853,1995,BH,new_sp_m014,0.0
85994,1995,TT,new_sp_f1524,6.0
32242,1995,MO,new_sp_m2534,19.0
86023,1995,TV,new_sp_f1524,1.0
86051,1995,TZ,new_sp_f1524,1904.0
86080,1995,UA,new_sp_f1524,314.0
45406,1995,TH,new_sp_m4554,2434.0
32213,1995,MN,new_sp_m2534,111.0
86107,1995,UG,new_sp_f1524,1376.0
45377,1995,TG,new_sp_m4554,82.0
86136,1995,US,new_sp_f1524,280.0
86165,1995,UY,new_sp_f1524,21.0
3532,1995,MU,new_sp,113.0
86695,1995,AM,new_sp_f2534,7.0
32184,1995,MM,new_sp_m2534,1423.0
86337,1995,VU,new_sp_f1524,5.0
32126,1995,MK,new_sp_m2534,42.0
43144,1995,KR,new_sp_m4554,1207.0
86390,1995,WS,new_sp_f1524,2.0
86411,1995,YE,new_sp_f1524,420.0
32084,1995,MG,new_sp_m2534,1289.0
86440,1995,YU,new_sp_f1524,127.0
17882,1995,BI,new_sp_m014,5.0
3503,1995,MT,new_sp,5.0
45299,1995,SZ,new_sp_m4554,98.0
45277,1995,SY,new_sp_m4554,70.0
86494,1995,ZM,new_sp_f1524,1125.0
32051,1995,MD,new_sp_m2534,115.0
32155,1995,ML,new_sp_m2534,357.0
45014,1995,SG,new_sp_m4554,62.0
44985,1995,SE,new_sp_m4554,5.0
44956,1995,SD,new_sp_m4554,486.0
44391,1995,OM,new_sp_m4554,7.0
44362,1995,NZ,new_sp_m4554,5.0
43693,1995,ML,new_sp_m4554,181.0
44255,1995,NO,new_sp_m4554,3.0
43722,1995,MM,new_sp_m4554,977.0
44226,1995,NL,new_sp_m4554,28.0
44197,1995,NI,new_sp_m4554,126.0
44168,1995,NG,new_sp_m4554,557.0
43751,1995,MN,new_sp_m4554,19.0
44112,1995,NC,new_sp_m4554,2.0
3339,1995,MM,new_sp,8681.0
44060,1995,MZ,new_sp_m4554,1022.0
43780,1995,MO,new_sp_m4554,13.0
43664,1995,MK,new_sp_m4554,33.0
44031,1995,MY,new_sp_m4554,788.0
43973,1995,MW,new_sp_m4554,519.0
43944,1995,MV,new_sp_m4554,8.0
87592,1995,CK,new_sp_f2534,0.0
87621,1995,CL,new_sp_f2534,120.0
31606,1995,KR,new_sp_m2534,1613.0
87650,1995,CM,new_sp_f2534,313.0
87677,1995,CN,new_sp_f2534,13250.0
87735,1995,CR,new_sp_f2534,15.0
3310,1995,ML,new_sp,1866.0
31534,1995,KM,new_sp_m2534,13.0
87764,1995,CU,new_sp_f2534,52.0
87816,1995,CY,new_sp_f2534,1.0
87845,1995,CZ,new_sp_f2534,11.0
43806,1995,MP,new_sp_m4554,10.0
31635,1995,KW,new_sp_m2534,51.0
87563,1995,CI,new_sp_f2534,813.0
44420,1995,PA,new_sp_m4554,126.0
3397,1995,MO,new_sp,141.0
44930,1995,SC,new_sp_m4554,1.0
43393,1995,LS,new_sp_m4554,189.0
44903,1995,SB,new_sp_m4554,7.0
43422,1995,LT,new_sp_m4554,176.0
44788,1995,RO,new_sp_m4554,2587.0
44759,1995,QA,new_sp_m4554,13.0
87421,1995,CA,new_sp_f2534,28.0
31744,1995,LB,new_sp_m2534,32.0
87450,1995,CD,new_sp_f2534,1532.0
87476,1995,CF,new_sp_f2534,350.0
31720,1995,LA,new_sp_m2534,71.0
87505,1995,CG,new_sp_f2534,353.0
87534,1995,CH,new_sp_f2534,20.0
43480,1995,LV,new_sp_m4554,70.0
44731,1995,PY,new_sp_m4554,74.0
3368,1995,MN,new_sp,455.0
44703,1995,PW,new_sp_m4554,2.0
43508,1995,LY,new_sp_m4554,46.0
44675,1995,PT,new_sp_m4554,200.0
44648,1995,PS,new_sp_m4554,1.0
43535,1995,MA,new_sp_m4554,819.0
44621,1995,PR,new_sp_m4554,15.0
44593,1995,PL,new_sp_m4554,565.0
44564,1995,PK,new_sp_m4554,140.0
43589,1995,MD,new_sp_m4554,95.0
44536,1995,PH,new_sp_m4554,46.0
43622,1995,MG,new_sp_m4554,630.0
44449,1995,PE,new_sp_m4554,322.0
43072,1995,KM,new_sp_m4554,7.0
84269,1995,MT,new_sp_f1524,0.0
45497,1995,TM,new_sp_m4554,79.0
85938,1995,TO,new_sp_f1524,0.0
84774,1995,OM,new_sp_f1524,18.0
84803,1995,PA,new_sp_f1524,120.0
32853,1995,OM,new_sp_m2534,12.0
84832,1995,PE,new_sp_f1524,1005.0
32824,1995,NZ,new_sp_m2534,3.0
42346,1995,GQ,new_sp_m4554,15.0
3677,1995,MZ,new_sp,10566.0
47009,1995,BZ,new_sp_m5564,1.0
42397,1995,GT,new_sp_m4554,165.0
84919,1995,PH,new_sp_f1524,20.0
84947,1995,PK,new_sp_f1524,375.0
84976,1995,PL,new_sp_f1524,129.0
32717,1995,NO,new_sp_m2534,8.0
32882,1995,PA,new_sp_m2534,193.0
85004,1995,PR,new_sp_f1524,2.0
17796,1995,BF,new_sp_m014,4.0
85058,1995,PT,new_sp_f1524,139.0
32688,1995,NL,new_sp_m2534,119.0
85086,1995,PW,new_sp_f1524,0.0
85114,1995,PY,new_sp_f1524,65.0
46922,1995,BT,new_sp_m5564,24.0
3648,1995,MY,new_sp,6688.0
46894,1995,BS,new_sp_m5564,2.0
42478,1995,GY,new_sp_m4554,9.0
46756,1995,BJ,new_sp_m5564,101.0
46727,1995,BI,new_sp_m5564,32.0
42536,1995,HN,new_sp_m4554,130.0
85142,1995,QA,new_sp_f1524,2.0
85031,1995,PS,new_sp_f1524,1.0
32659,1995,NI,new_sp_m2534,172.0
47038,1995,CA,new_sp_m5564,41.0
47067,1995,CD,new_sp_m5564,634.0
84298,1995,MU,new_sp_f1524,4.0
84327,1995,MV,new_sp_f1524,13.0
84356,1995,MW,new_sp_f1524,802.0
33055,1995,PL,new_sp_m2534,295.0
42248,1995,GE,new_sp_m4554,40.0
47267,1995,CM,new_sp_m5564,204.0
3756,1995,NE,new_sp,1492.0
47238,1995,CL,new_sp_m5564,141.0
42277,1995,GH,new_sp_m4554,302.0
33026,1995,PK,new_sp_m2534,230.0
84414,1995,MY,new_sp_f1524,446.0
84443,1995,MZ,new_sp_f1524,994.0
50725,1995,SD,new_sp_m5564,362.0
84745,1995,NZ,new_sp_f1524,2.0
84495,1995,NC,new_sp_f1524,1.0
17768,1995,BE,new_sp_m014,3.0
84580,1995,NI,new_sp_f1524,176.0
47209,1995,CK,new_sp_m5564,1.0
84609,1995,NL,new_sp_f1524,56.0
47180,1995,CI,new_sp_m5564,283.0
3729,1995,NC,new_sp,21.0
42294,1995,GM,new_sp_m4554,72.0
47151,1995,CH,new_sp_m5564,13.0
47122,1995,CG,new_sp_m5564,44.0
47093,1995,CF,new_sp_m5564,40.0
42321,1995,GN,new_sp_m4554,189.0
84638,1995,NO,new_sp_f1524,4.0
32911,1995,PE,new_sp_m2534,849.0
84551,1995,NG,new_sp_f1524,842.0
46698,1995,BH,new_sp_m5564,1.0
85171,1995,RO,new_sp_f1524,1352.0
32630,1995,NG,new_sp_m2534,921.0
85455,1995,SK,new_sp_f1524,16.0
32493,1995,MY,new_sp_m2534,879.0
85483,1995,SL,new_sp_f1524,165.0
85528,1995,SN,new_sp_f1524,428.0
85550,1995,SO,new_sp_f1524,158.0
32435,1995,MW,new_sp_m2534,1195.0
3590,1995,MW,new_sp,6285.0
42937,1995,JP,new_sp_m4554,1847.0
45782,1995,UY,new_sp_m4554,49.0
42964,1995,KE,new_sp_m4554,920.0
45753,1995,US,new_sp_m4554,1121.0
45724,1995,UG,new_sp_m4554,1115.0
42993,1995,KG,new_sp_m4554,65.0
45905,1995,VI,new_sp_m4554,1.0
45697,1995,UA,new_sp_m4554,1515.0
45640,1995,TV,new_sp_m4554,0.0
43022,1995,KH,new_sp_m4554,1253.0
32406,1995,MV,new_sp_m2534,11.0
85660,1995,SY,new_sp_f1524,158.0
32377,1995,MU,new_sp_m2534,13.0
85682,1995,SZ,new_sp_f1524,52.0
85760,1995,TG,new_sp_f1524,80.0
32348,1995,MT,new_sp_m2534,0.0
45611,1995,TT,new_sp_m4554,12.0
45555,1995,TO,new_sp_m4554,0.0
85789,1995,TH,new_sp_f1524,741.0
32268,1995,MP,new_sp_m2534,3.0
85880,1995,TM,new_sp_f1524,15.0
45668,1995,TZ,new_sp_m4554,1754.0
85426,1995,SI,new_sp_f1524,7.0
42908,1995,JO,new_sp_m4554,20.0
45954,1995,VU,new_sp_m4554,3.0
46641,1995,BF,new_sp_m5564,48.0
85286,1995,SB,new_sp_f1524,17.0
42565,1995,HR,new_sp_m4554,132.0
32574,1995,NC,new_sp_m2534,3.0
46613,1995,BE,new_sp_m5564,54.0
46584,1995,BD,new_sp_m5564,648.0
85313,1995,SC,new_sp_f1524,0.0
42647,1995,ID,new_sp_m4554,302.0
85339,1995,SD,new_sp_f1524,490.0
46528,1995,BA,new_sp_m5564,139.0
85368,1995,SE,new_sp_f1524,10.0
46499,1995,AZ,new_sp_m5564,4.0
3619,1995,MX,new_sp,9220.0
46441,1995,AT,new_sp_m5564,71.0
42734,1995,IN,new_sp_m4554,216.0
46354,1995,AO,new_sp_m5564,155.0
42763,1995,IQ,new_sp_m4554,863.0
32522,1995,MZ,new_sp_m2534,1475.0
46312,1995,AM,new_sp_m5564,8.0
85397,1995,SG,new_sp_f1524,8.0
46283,1995,AL,new_sp_m5564,40.0
42792,1995,IR,new_sp_m4554,494.0
46111,1995,ZM,new_sp_m4554,487.0
42821,1995,IS,new_sp_m4554,0.0
46057,1995,YU,new_sp_m4554,296.0
42850,1995,IT,new_sp_m4554,94.0
46028,1995,YE,new_sp_m4554,201.0
46007,1995,WS,new_sp_m4554,0.0
42879,1995,JM,new_sp_m4554,11.0
3561,1995,MV,new_sp,114.0
4124,1995,PG,new_sp,1652.0
51046,1995,SY,new_sp_m5564,59.0
50783,1995,SG,new_sp_m5564,70.0
54359,1995,IS,new_sp_m65,1.0
5314,1995,UA,new_sp,8263.0
54330,1995,IR,new_sp_m65,921.0
54301,1995,IQ,new_sp_m65,271.0
38962,1995,PY,new_sp_m3544,96.0
54272,1995,IN,new_sp_m65,68.0
38990,1995,QA,new_sp_m3544,11.0
31484,1995,KH,new_sp_m2534,1244.0
75883,1995,CA,new_sp_f014,7.0
36965,1995,IN,new_sp_m3544,287.0
75912,1995,CD,new_sp_f014,331.0
4784,1995,SO,new_sp,1572.0
54185,1995,ID,new_sp_m65,109.0
75938,1995,CF,new_sp_f014,39.0
75967,1995,CG,new_sp_f014,17.0
75996,1995,CH,new_sp_f014,1.0
36878,1995,ID,new_sp_m3544,306.0
76025,1995,CI,new_sp_f014,99.0
39019,1995,RO,new_sp_m3544,3608.0
54103,1995,HR,new_sp_m65,141.0
54074,1995,HN,new_sp_m65,58.0
5341,1995,UG,new_sp,13631.0
4762,1995,SN,new_sp,5421.0
54016,1995,GY,new_sp_m65,7.0
39134,1995,SB,new_sp_m3544,5.0
53935,1995,GT,new_sp_m65,139.0
53884,1995,GQ,new_sp_m65,7.0
54388,1995,IT,new_sp_m65,289.0
38934,1995,PW,new_sp_m3544,0.0
54417,1995,JM,new_sp_m65,9.0
54446,1995,JO,new_sp_m65,11.0
75157,1995,AM,new_sp_f014,1.0
4894,1995,SY,new_sp,1295.0
37224,1995,KG,new_sp_m3544,165.0
75199,1995,AO,new_sp_f014,371.0
37195,1995,KE,new_sp_m3544,1675.0
75286,1995,AT,new_sp_f014,6.0
75344,1995,AZ,new_sp_f014,0.0
37168,1995,JP,new_sp_m3544,995.0
75373,1995,BA,new_sp_f014,0.0
75429,1995,BD,new_sp_f014,64.0
37139,1995,JO,new_sp_m3544,17.0
75458,1995,BE,new_sp_f014,3.0
54531,1995,KG,new_sp_m65,30.0
53859,1995,GN,new_sp_m65,61.0
54502,1995,KE,new_sp_m65,296.0
37110,1995,JM,new_sp_m3544,9.0
75543,1995,BH,new_sp_f014,0.0
75572,1995,BI,new_sp_f014,19.0
37081,1995,IT,new_sp_m3544,157.0
75601,1995,BJ,new_sp_f014,26.0
37052,1995,IS,new_sp_m3544,0.0
75739,1995,BS,new_sp_f014,0.0
37023,1995,IR,new_sp_m3544,636.0
75767,1995,BT,new_sp_f014,12.0
36994,1995,IQ,new_sp_m3544,1085.0
75854,1995,BZ,new_sp_f014,0.0
54475,1995,JP,new_sp_m65,4089.0
38906,1995,PT,new_sp_m3544,328.0
75486,1995,BF,new_sp_f014,7.0
39161,1995,SC,new_sp_m3544,1.0
53832,1995,GM,new_sp_m65,24.0
53815,1995,GH,new_sp_m65,112.0
39303,1995,SK,new_sp_m3544,123.0
76636,1995,ET,new_sp_f014,283.0
36508,1995,GH,new_sp_m3544,398.0
76665,1995,FI,new_sp_f014,1.0
76694,1995,FJ,new_sp_f014,1.0
36479,1995,GE,new_sp_m3544,25.0
76721,1995,FM,new_sp_f014,0.0
76750,1995,FR,new_sp_f014,36.0
5399,1995,UY,new_sp,349.0
36396,1995,GA,new_sp_m3544,80.0
76779,1995,GA,new_sp_f014,9.0
4660,1995,SI,new_sp,303.0
53560,1995,ET,new_sp_m65,51.0
53589,1995,FI,new_sp_m65,61.0
53531,1995,ES,new_sp_m65,228.0
36367,1995,FR,new_sp_m3544,502.0
76891,1995,GH,new_sp_f014,40.0
76908,1995,GM,new_sp_f014,4.0
36338,1995,FM,new_sp_m3544,3.0
76935,1995,GN,new_sp_f014,28.0
76960,1995,GQ,new_sp_f014,2.0
77011,1995,GT,new_sp_f014,51.0
53485,1995,EG,new_sp_m65,160.0
